cartodb_id,the_geom,field_1,id,id2,geography,totalpop,totalpop_error,totaldispop,totaldispop2,perdispop,ambdispop,ambdispop_error,perambdispop,perambdispop2,awater,aland,lsad,name,tractce,countyfp,statefp
1460,0106000020E6100000010000000103000000010000000D000000BFAF9124087B52C01472A59E056B4440D8CEF753E37A52C0D0C26515366B4440E769C020E97A52C032164D67276B444040102043C77A52C079884677106B44403D373465A77A52C0AD5B04C6FA6A4440F255F2B1BB7A52C0AB174339D16A44406200A8E2C67A52C0220ED940BA6A4440D5C4025FD17A52C0F24F70B1A26A444082D89942E77A52C0A4677A89B16A4440AB545051F57A52C0ABA92C0ABB6A44402CB4739A057B52C040446ADAC56A44408E149161157B52C05D7AFB73D16A4440BFAF9124087B52C01472A59E056B4440,120,1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",7104,680,878,298,12.4,447,147,6.9,2.3,0,148088,CT,197,19700,5,36
4071,0106000020E61000000100000001030000000100000010000000C65EEFFE787B52C0DE30D120056B4440A064726A677B52C037D384ED276B444018C91EA1667B52C0A6EA1ED95C6B44408518AF79557B52C0D14D6210586B44405EB69DB6467B52C0DAA6785C546B44408405F7031E7B52C08AB800344A6B4440CFE97937167B52C05B68AED3486B444043F64196057B52C0BE401020436B4440BFAF9124087B52C01472A59E056B444052E57B46227B52C036BD8BF7E36A444096A77345297B52C08284285FD06A444089C8B08A377B52C088C6DADFD96A44407BE9EDCF457B52C0CC3AE3FBE26A4440A465A4DE537B52C0AFA6B228EC6A44406014048F6F7B52C0E7F17B9BFE6A4440C65EEFFE787B52C0DE30D120056B4440,121,1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",8015,740,987,287,12.3,620,223,8.3,3.1,0,177087,CT,199,19900,5,36
1461,0106000020E610000001000000010300000001000000140000002477D844667652C020AF0793E26B4440B3C9E1934E7652C046A643A7E76B444016F032C3467652C02E1686C8E96B4440C06ED8B6287652C046E6913F186C44404657E9EE3A7652C0BED53A71396C4440357172BF437652C04AE3175E496C444094F1EF332E7652C07ABE66B96C6C444097D87C5C1B7652C085AC6EF59C6C4440489C1551137652C0FF71C284D16C444042C5387F137652C0EF113125926C44400D846401137652C0E213B2F3366C4440E89AC937DB7552C0D2B48B69A66B44400639EFFFE37552C0B0C1C2499A6B4440EEE2FDB8FD7552C043FB58C16F6B4440AA74779D0D7652C06242CC25556B44400C7041B62C7652C075F17EDC7E6B44404EE78A52427652C0326C94F59B6B4440C13060C9557652C023287E8CB96B4440BA5F05F86E7652C0A9B2EF8AE06B44402477D844667652C020AF0793E26B4440,122,1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",4722,423,596,150,12.6,293,106,6.7,2.4,0,341895,CT,200,20000,5,36
4517,0106000020E6100000010000000103000000010000000D00000022809BC58B7B52C0FC4124438E6B44403B9F01F5667B52C0CA83F414396C4440F3DF83D72E7B52C0281E17D5226C444000D6AA5D137B52C031130CE71A6C4440C16B97361C7B52C0CDFC6A0E106C44407723F3C81F7B52C0CC203EB0E36B44405771AAB5307B52C0AC5FB01BB66B444041024697377B52C029711DE38A6B44405EB69DB6467B52C0DAA6785C546B44408518AF79557B52C0D14D6210586B444018C91EA1667B52C0A6EA1ED95C6B4440B48828266F7B52C0C38EC6A17E6B444022809BC58B7B52C0FC4124438E6B4440,123,1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",4272,396,737,164,17.3,338,104,8.8,2.9,0,282706,CT,201,20100,5,36
2380,0106000020E6100000010000000103000000010000000A00000094D05D12677652C08822A46E676B444049B54FC7637652C0D85BCAF9626B44404EE78A52427652C0326C94F59B6B44400C7041B62C7652C075F17EDC7E6B4440AA74779D0D7652C06242CC25556B44402858E36C3A7652C03B69E1B20A6B4440D51D8B6D527652C0D17135B22B6B44405E8F8994667652C0BBA4315A476B44404E5B2382717652C0201FF46C566B444094D05D12677652C08822A46E676B4440,124,1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",2232,212,339,92,15.2,230,82,11.3,4.2,0,124809,CT,202,20200,5,36
982,0106000020E6100000010000000103000000010000000D0000000E62670A9D7652C038EE940ED66B4440FC851E317A7652C09F6CCA15DE6B4440BA5F05F86E7652C0A9B2EF8AE06B4440C13060C9557652C023287E8CB96B44404EE78A52427652C0326C94F59B6B444049B54FC7637652C0D85BCAF9626B444094D05D12677652C08822A46E676B44404E5B2382717652C0201FF46C566B4440C8E369F9817652C074E789E76C6B44403A139A24967652C0E9E923F0876B4440F8D51C20987652C01FCD58349D6B44406358C51B997652C00EB3976DA76B44400E62670A9D7652C038EE940ED66B4440,125,1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",3131,374,277,111,8.8,100,65,3.5,2.4,0,134282,CT,204,20400,5,36
354,0106000020E610000001000000010300000001000000100000008A6D52D1587B52C09399D2FA5B6C44402F293E3E217B52C0F9D170CADC6C4440484BE5ED087B52C0E74999D4D06C44409D5BE84A047B52C07CE4D6A4DB6C4440E061DA37F77A52C050137D3ECA6C4440CAB8A981E67A52C04501A260C66C4440027976F9D67A52C0557F8461C06C444051D50451F77A52C0A2E9EC64706C44400A26FE28EA7A52C0DC96C805676C4440538B8862F27A52C076B471C45A6C444029FEEF880A7B52C0E2C281902C6C44409FE062450D7B52C0C09FE1CD1A6C444000D6AA5D137B52C031130CE71A6C4440F3DF83D72E7B52C0281E17D5226C44403B9F01F5667B52C0CA83F414396C44408A6D52D1587B52C09399D2FA5B6C4440,126,1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",7030,549,1332,263,18.9,946,244,14.6,3.8,0,267887,CT,205.01,20501,5,36
3720,0106000020E6100000010000000103000000010000000C0000009D5BE84A047B52C07CE4D6A4DB6C4440D12EA699EE7A52C0D8C4C9FD0E6D444029A4FCA4DA7A52C05EB35C363A6D44405CA79196CA7A52C07D4B00FE296D44400C51853FC37A52C09F85048C2E6D4440DDC9A7C7B67A52C065B5C01E136D44401A615111A77A52C0402619390B6D44405EAE450BD07A52C0ECD286C3D26C4440027976F9D67A52C0557F8461C06C4440CAB8A981E67A52C04501A260C66C4440E061DA37F77A52C050137D3ECA6C44409D5BE84A047B52C07CE4D6A4DB6C4440,127,1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",2123,355,438,118,20.6,257,83,13,4.8,0,101737,CT,205.02,20502,5,36
2381,0106000020E6100000010000000103000000010000000D0000003A139A24967652C0E9E923F0876B4440C8E369F9817652C074E789E76C6B44404E5B2382717652C0201FF46C566B44405E8F8994667652C0BBA4315A476B4440D51D8B6D527652C0D17135B22B6B44402858E36C3A7652C03B69E1B20A6B44406F41B62C5F7652C0783E03EACD6A4440F38AA71E697652C084200725CC6A4440B0A19BFD817652C02EA52E19C76A4440C5F99B50887652C0285C8FC2F56A4440059B3A8F8A7652C0C88D226B0D6B44407B9752978C7652C06436C824236B44403A139A24967652C0E9E923F0876B4440,128,1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",2724,499,378,146,13.9,199,84,7.7,3.2,0,151551,CT,206.01,20601,5,36
2382,0106000020E6100000010000000103000000010000000E00000029FF5A5EB97A52C0552AA8A8FA6B44403CD2E0B6B67A52C0A8F8BF232A6C4440245987A3AB7A52C00DBE30992A6C44407BCB9C2E8B7A52C0A1CD716E136C444006CC43A67C7A52C060C1FD80076C44405B57CC086F7A52C08937328FFC6B4440B75510035D7A52C0E2654D2CF06B4440F847DFA4697A52C0D41C2098A36B4440C187122D797A52C022D74D29AF6B4440E44691B5867A52C069D44334BA6B4440368AAC35947A52C0C33C2B69C56B4440944737C2A27A52C058A31EA2D16B4440C50C54C6BF7A52C097982EC4EA6B444029FF5A5EB97A52C0552AA8A8FA6B4440,129,1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",4351,421,574,163,13.2,305,105,7.5,2.7,0,132467,CT,209,20900,5,36
18,0106000020E61000000100000001030000000100000012000000B15E0CE5447752C00F6C5CFFAE6B4440DFBBCD1B277752C05414AFB2B66B4440D2DA34B6D77652C0279A07B0C86B4440D87745F0BF7652C071672618CE6B44400E62670A9D7652C038EE940ED66B44406358C51B997652C00EB3976DA76B4440F8D51C20987652C01FCD58349D6B44401FB6F468AA7652C015BB7D56996B4440B757E6ADBA7652C08E87BEBB956B4440D16F5F07CE7652C04AAB21718F6B444037BD8BF7E37652C0B0BB4049816B44400605A568E57652C010F8C3CF7F6B4440E5EAC726F97652C04BBC033C696B444090459A78077752C0162AFF5A5E6B4440A07F828B157752C039AFB14B546B44405DF415A4197752C0CDE15AED616B44400147020D367752C0CB21A985926B4440B15E0CE5447752C00F6C5CFFAE6B4440,130,1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",9254,866,828,268,8.9,428,162,5.1,1.9,0,192403,CT,210.01,21001,5,36
2383,0106000020E61000000100000001030000000100000012000000A07F828B157752C039AFB14B546B444090459A78077752C0162AFF5A5E6B4440E5EAC726F97652C04BBC033C696B44400605A568E57652C010F8C3CF7F6B444037BD8BF7E37652C0B0BB4049816B4440D16F5F07CE7652C04AAB21718F6B4440B757E6ADBA7652C08E87BEBB956B44401FB6F468AA7652C015BB7D56996B44409E73B7EBA57652C01E0E12A27C6B4440D1E1218C9F7652C06F5298F7386B44408D739B70AF7652C02B0E677E356B4440851DC6A4BF7652C0144ED2FC316B44407B3F355EBA7652C03E6D54A7036B44404501A260C67652C088E942ACFE6A444046A98427F47652C0A13EC91D366B44405C6919A9F77652C02181069B3A6B4440006BD5AE097752C045239F573C6B4440A07F828B157752C039AFB14B546B4440,131,1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",6416,619,761,196,11.9,436,161,7.2,2.6,0,172052,CT,210.02,21002,5,36
1462,0106000020E6100000010000000103000000010000001100000041024697377B52C029711DE38A6B44405771AAB5307B52C0AC5FB01BB66B44407723F3C81F7B52C0CC203EB0E36B4440C16B97361C7B52C0CDFC6A0E106C444000D6AA5D137B52C031130CE71A6C44409FE062450D7B52C0C09FE1CD1A6C4440A9F23D23117B52C0B86A9E23F26B444018C748F6087B52C006C89750C16B44407BED9925017B52C06EBBD05CA76B44405B1B2AC6F97A52C0F61C588E906B444033BC5983F77A52C0BCBA2A508B6B4440DDAB5626FC7A52C0DE8096AE606B444043F64196057B52C0BE401020436B4440CFE97937167B52C05B68AED3486B44408405F7031E7B52C08AB800344A6B44405EB69DB6467B52C0DAA6785C546B444041024697377B52C029711DE38A6B4440,132,1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",5490,456,818,186,14.9,412,121,8.4,2.8,0,153028,CT,211,21100,5,36
4518,0106000020E6100000010000000103000000010000000A00000014C616821C7752C0B193C151F26A4440FB1873D7127752C05671AAB5306B4440006BD5AE097752C045239F573C6B44405C6919A9F77652C02181069B3A6B444046A98427F47652C0A13EC91D366B44404501A260C67652C088E942ACFE6A44409713B4C9E17652C0E8B7AF03E76A4440DA6D179AEB7652C01A0C7558E16A4440AA5D13D21A7752C07A2B1213D46A444014C616821C7752C0B193C151F26A4440,133,1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",5257,651,600,225,11.4,367,132,7.3,2.5,0,101018,CT,212,21200,5,36
355,0106000020E6100000010000000103000000010000000A00000029FEEF880A7B52C0E2C281902C6C4440538B8862F27A52C076B471C45A6C4440ED3D5C72DC7A52C06660E4654D6C444069C020E9D37A52C0019B73F04C6C444077EA9106B77A52C037950C00556C44403CD2E0B6B67A52C0A8F8BF232A6C44401B06F357C87A52C094253ACB2C6C44402722C32ADE7A52C017E76F42216C44409FE062450D7B52C0C09FE1CD1A6C444029FEEF880A7B52C0E2C281902C6C4440,134,1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",1194,105,183,57,15.3,132,50,12,4.6,0,65397,CT,213.01,21301,5,36
1463,0106000020E6100000010000000103000000010000000D0000009FE062450D7B52C0C09FE1CD1A6C44402722C32ADE7A52C017E76F42216C44401B06F357C87A52C094253ACB2C6C44403CD2E0B6B67A52C0A8F8BF232A6C444029FF5A5EB97A52C0552AA8A8FA6B4440C50C54C6BF7A52C097982EC4EA6B4440AB1A84B9DD7A52C0E2FE23D3A16B444033BC5983F77A52C0BCBA2A508B6B44405B1B2AC6F97A52C0F61C588E906B44407BED9925017B52C06EBBD05CA76B444018C748F6087B52C006C89750C16B4440A9F23D23117B52C0B86A9E23F26B44409FE062450D7B52C0C09FE1CD1A6C4440,135,1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",6061,736,761,209,12.6,455,180,8.4,3.4,0,165924,CT,213.02,21302,5,36
2384,0106000020E6100000010000000103000000010000000C00000051D50451F77A52C0A2E9EC64706C4440027976F9D67A52C0557F8461C06C44405EAE450BD07A52C0ECD286C3D26C44401A615111A77A52C0402619390B6D4440073D9B559F7A52C031A2B437F86C4440B243FCC3967A52C0DBB8C5FCDC6C4440F49D5F94A07A52C0CB988235CE6C444007C556D0B47A52C0BB8FA339B26C4440108C834BC77A52C0F9230C03966C4440DC06B5DFDA7A52C08F67976F7D6C44400A26FE28EA7A52C0DC96C805676C444051D50451F77A52C0A2E9EC64706C4440,136,1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",4618,377,611,163,13.2,258,101,6.2,2.5,0,91954,CT,215.01,21501,5,36
1464,0106000020E610000001000000010300000001000000110000000A26FE28EA7A52C0DC96C805676C4440DC06B5DFDA7A52C08F67976F7D6C4440108C834BC77A52C0F9230C03966C444007C556D0B47A52C0BB8FA339B26C4440F49D5F94A07A52C0CB988235CE6C4440B243FCC3967A52C0DBB8C5FCDC6C44404BDC2A88817A52C0C0525DC0CB6C44408095438B6C7A52C0884160E5D06C4440CA65A3737E7A52C0AD0B3F389F6C44402B27A1F4857A52C0B81798158A6C4440E9060ABC937A52C01FEEEA55646C444009613596B07A52C02CB308C5566C444077EA9106B77A52C037950C00556C444069C020E9D37A52C0019B73F04C6C4440ED3D5C72DC7A52C06660E4654D6C4440538B8862F27A52C076B471C45A6C44400A26FE28EA7A52C0DC96C805676C4440,137,1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",6013,476,873,253,14.5,453,212,8.1,3.6,0,155720,CT,215.02,21502,5,36
356,0106000020E6100000010000000103000000010000000E0000005E61C1FD807752C0E4B16664906B4440E8616875727752C0BDA3C684986B444057E20165537752C06D8786C5A86B444061F19BC24A7752C08A153598866B444005D3307C447752C044BB0A293F6B444027D6A9F23D7752C0A6E507AEF26A4440D531AEB8387752C0A788D349B66A44407F7EDFBF797752C0D03E56F0DB6A444074012F336C7752C0523A58FFE76A4440ABA7565F5D7752C0D27C957CEC6A4440A2E6ABE4637752C06F5298F7386B4440AC2F12DA727752C00047020D366B44400982C7B7777752C01AD0D2156C6B44405E61C1FD807752C0E4B16664906B4440,138,1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",4137,442,601,186,14.5,397,121,10.2,3,0,164035,CT,216.01,21601,5,36
2385,0106000020E6100000010000000103000000010000001300000057E20165537752C06D8786C5A86B4440B15E0CE5447752C00F6C5CFFAE6B44400147020D367752C0CB21A985926B44405DF415A4197752C0CDE15AED616B4440A07F828B157752C039AFB14B546B4440006BD5AE097752C045239F573C6B4440FB1873D7127752C05671AAB5306B444014C616821C7752C0B193C151F26A4440AA5D13D21A7752C07A2B1213D46A444087BB7A15197752C072982F2FC06A4440A4EECA2E187752C06CBE11DDB36A4440A659A0DD217752C0C3E8B985AE6A4440C8C7EE02257752C0A86BED7DAA6A4440A12424D2367752C0CAF09F6EA06A4440D531AEB8387752C0A788D349B66A444027D6A9F23D7752C0A6E507AEF26A444005D3307C447752C044BB0A293F6B444061F19BC24A7752C08A153598866B444057E20165537752C06D8786C5A86B4440,139,1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",6163,615,834,214,13.5,466,171,8.1,3,0,165503,CT,216.02,21602,5,36
3721,0106000020E6100000010000000103000000010000001200000077EA9106B77A52C037950C00556C444009613596B07A52C02CB308C5566C4440E9060ABC937A52C01FEEEA55646C44402B27A1F4857A52C0B81798158A6C4440CA65A3737E7A52C0AD0B3F389F6C44408095438B6C7A52C0884160E5D06C444032C170AE617A52C071874D64E66C444071C3EFA65B7A52C0DDAB5626FC6C4440BB3C9D2B4A7A52C0ED974F560C6D444016821C94307A52C09AD9AED0076D4440E094B9F9467A52C0ECD286C3D26C4440B31A12F7587A52C0178EE733A06C4440707500C45D7A52C037BEF6CC926C44400C83F92B647A52C0033065E0806C44404BC2853C827A52C0F42D73BA2C6C4440245987A3AB7A52C00DBE30992A6C44403CD2E0B6B67A52C0A8F8BF232A6C444077EA9106B77A52C037950C00556C4440,140,1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",5000,485,1088,229,21.8,706,165,15,3.2,0,161513,CT,217,21700,5,36
2386,0106000020E61000000100000001030000000100000017000000CFCFD4EB167852C0AFC91AF5106B44400656D5CBEF7752C08E4E5DF92C6B4440CC3AE3FBE27752C01A7920B2486B444007CE1951DA7752C0126058FE7C6B44400D85CFD6C17752C066226C787A6B4440FD7E315BB27752C07AF5F1D0776B4440F95A971AA17752C05DDC4603786B4440AA967494837752C027D53E1D8F6B44405E61C1FD807752C0E4B16664906B44400982C7B7777752C01AD0D2156C6B4440AC2F12DA727752C00047020D366B4440A2E6ABE4637752C06F5298F7386B4440ABA7565F5D7752C0D27C957CEC6A444074012F336C7752C0523A58FFE76A44407F7EDFBF797752C0D03E56F0DB6A44404389963C9E7752C006228B34F16A4440D46D50FBAD7752C081734694F66A4440BA5E9A22C07752C0F63B1405FA6A44405BE49EAEEE7752C0160E8464016B4440D41EF642017852C0F09BC24A056B44404F8D976E127852C04E3C670B086B4440BFE95DBC1F7852C0DEFC8689066B4440CFCFD4EB167852C0AFC91AF5106B4440,141,1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",6862,792,809,250,11.8,343,151,5.5,2.5,0,320629,CT,218,21800,5,36
4435,0106000020E6100000010000000103000000010000000C00000043F64196057B52C0BE401020436B4440DDAB5626FC7A52C0DE8096AE606B444033BC5983F77A52C0BCBA2A508B6B4440AB1A84B9DD7A52C0E2FE23D3A16B4440C50C54C6BF7A52C097982EC4EA6B4440944737C2A27A52C058A31EA2D16B444015467A51BB7A52C00A24287E8C6B44407F971936CA7A52C060F71DC3636B4440C4909C4CDC7A52C0F61DC3633F6B4440D8CEF753E37A52C0D0C26515366B4440BFAF9124087B52C01472A59E056B444043F64196057B52C0BE401020436B4440,142,1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",1277,186,211,70,16.5,96,38,8.1,3.4,0,142939,CT,219,21900,5,36
4519,0106000020E61000000100000001030000000100000013000000F47EA31D377852C079DE8D05856B444049D3A0681E7852C0E2DA5031CE6B44400E98874CF97752C0D7F2CAF5B66B4440A239B2F2CB7752C0B17F9E060C6C4440E218C91EA17752C06DBE11DDB36C444096AC8A70937752C07EA4880CAB6C44405A94D920937752C03D8C101E6D6C444020E7FD7F9C7752C018C91EA1666C44409E53909F8D7752C0F2A8F8BF236C444062F030ED9B7752C029357BA0156C4440442BF702B37752C067C9E369F96B4440AFFECF61BE7752C0BC6E1118EB6B44409F353FFED27752C0F3A3E194B96B4440F9EB1516DC7752C02F9C6B98A16B44402B29779FE37752C0F8B836548C6B4440E783656CE87752C041B0AA5E7E6B4440F4BC1B0B0A7852C027ECA2E8816B444044813E91277852C026840EBA846B4440F47EA31D377852C079DE8D05856B4440,143,1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",2176,309,368,129,16.9,200,87,10.2,4,0,229355,CT,220,22000,5,36
